xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,feedbackResp.rt,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.33380222,go,squarecyan.gif,stop,1.0,m,1,0.334155082703,None,0,0.000916957855225,0.515007972717,,2688.33621001,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.33668113,go,circleyellow.gif,go,2.0,None,0,,None,0,0.00102496147156,0.516034126282,,2691.33974504,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691.34021711,stop,lineblue.gif,stop,0.5,None,0,,None,0,0.000953912734985,0.515237092972,1.1662800312,2694.34340811,,,,,,,,,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.34386015,stop,squarecyan.gif,stop,1.0,None,0,,None,0,0.000954151153564,0.515052080154,1.21615314484,2697.34697723,,,,,,,,,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697.34753609,stop,diamondgreen.gif,stop,4.0,None,0,,None,0,0.000946998596191,0.514594078064,1.26491904259,2700.3501091,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.35056901,go,invertedtrianglemagenta.gif,go,4.0,None,0,,None,0,0.000931978225708,0.515373945236,,2703.3533752,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703.35382605,stop,diamondgreen.gif,stop,4.0,None,0,,None,0,0.000927925109863,0.515009880066,1.26585793495,2706.35735607,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.35787511,go,trianglegray.gif,go,0.5,m,1,0.434042930603,None,0,0.000936031341553,0.514323949814,,2709.36013412,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2709.36059117,go,hexagonwhite.gif,go,1.0,None,0,,None,0,0.000946998596191,0.515501976013,,2712.36337709,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.36383009,stop,squarecyan.gif,stop,1.0,None,0,,None,0,0.000918865203857,0.515439033508,1.26601099968,2715.36701512,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.36746812,go,hexagonwhite.gif,go,1.0,m,1,0.300749063492,None,0,0.000994920730591,0.514827013016,,2718.37010312,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718.37055707,go,hexagonwhite.gif,go,1.0,m,1,0.367403030396,None,0,0.0010290145874,0.515181064606,,2721.37381411,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.37426805,go,crossorange.gif,stop,2.0,None,0,,None,0,0.000930070877075,0.51474404335,,2724.3772862,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.3777411,go,invertedtrianglemagenta.gif,go,4.0,None,0,,None,0,0.000929117202759,0.514659166336,,2727.38023615,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.38071322,stop,crossorange.gif,stop,2.0,m,1,0.41779088974,None,0,0.0010039806366,0.515109062195,0.665056943893,2730.38334203,,,,,,,,,,,,,,,,,,,,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,376.540570021,,,,,,,,,,,,,,,,,,,,,9,8.125674963,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3117.05064607,,,,,,,,,,,,,3123.05497408,,,,,,,,,,,,,,,,,,,,,,,,,y,4.38823008537,5.38837504387,crossorange.gif,"[176, 220, 88, 132, 264, 44]",2.0,stop,88,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3123.05633903,,,,,,,,,,,,,3129.06161022,,,,,,,,,,,,,,,,,,,,,,,,,u,3.73757004738,4.73872804642,lineblue.gif,"[102, 34, 204, 68, 136, 170]",0.5,stop,68,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3129.06283808,,,,,,,,,,,,,3135.08509517,,,,,,,,,,,,,,,,,,,,,,,,,t,2.1691160202,3.1681702137,crossorange.gif,"[108, 270, 54, 324, 216, 162]",2.0,stop,270,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3135.08615112,,,,,,,,,,,,,3141.09197521,,,,,,,,,,,,,,,,,,,,,,,,,t,3.33711218834,4.32175588608,crossorange.gif,"[156, 195, 234, 117, 78, 39]",2.0,stop,195,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3141.09316516,,,,,,,,,,,,,3147.09828711,,,,,,,,,,,,,,,,,,,,,,,,,None,,5.97364282608,invertedtrianglemagenta.gif,"[136, 170, 102, 68, 34, 204]",4.0,go,0,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3147.09931111,,,,,,,,,,,,,3153.10543108,,,,,,,,,,,,,,,,,,,,,,,,,i,2.26931905746,3.26837992668,hexagonwhite.gif,"[162, 270, 324, 108, 54, 216]",1.0,go,54,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3153.10649323,,,,,,,,,,,,,3159.11205316,,,,,,,,,,,,,,,,,,,,,,,,,t,2.0692691803,3.07026696205,diamondgreen.gif,"[204, 170, 34, 102, 136, 68]",4.0,stop,170,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3159.113096,,,,,,,,,,,,,3165.11891818,,,,,,,,,,,,,,,,,,,,,,,,,y,2.41997480392,3.42075991631,crossorange.gif,"[49, 147, 245, 98, 196, 294]",2.0,stop,245,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3165.12017417,,,,,,,,,,,,,3171.14210701,,,,,,,,,,,,,,,,,,,,,,,,,o,2.51969099045,3.51820206642,trianglegray.gif,"[196, 49, 294, 245, 147, 98]",0.5,go,98,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3171.14315701,,,,,,,,,,,,,3177.14853716,,,,,,,,,,,,,,,,,,,,,,,,,y,1.70183706284,2.70232510567,crossorange.gif,"[136, 204, 102, 34, 68, 170]",2.0,stop,102,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3177.14962912,,,,,,,,,,,,,3183.15561509,,,,,,,,,,,,,,,,,,,,,,,,,r,1.55131816864,2.53529000282,circleyellow.gif,"[78, 195, 156, 117, 234, 39]",2.0,go,78,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3183.15665007,,,,,,,,,,,,,3189.16241217,,,,,,,,,,,,,,,,,,,,,,,,,t,2.51904797554,3.50428509712,squarecyan.gif,"[156, 78, 39, 234, 117, 195]",1.0,stop,78,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3189.16344023,,,,,,,,,,,,,3195.1687932,,,,,,,,,,,,,,,,,,,,,,,,,u,1.85240721703,2.85344004631,circleyellow.gif,"[117, 234, 156, 195, 78, 39]",2.0,go,195,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3195.17004609,,,,,,,,,,,,,3201.19209218,,,,,,,,,,,,,,,,,,,,,,,,,t,1.96849703789,2.95127415657,crossorange.gif,"[220, 176, 88, 132, 264, 44]",2.0,stop,176,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3201.19310713,,,,,,,,,,,,,3207.19910502,,,,,,,,,,,,,,,,,,,,,,,,,u,1.88524794579,2.86951303482,circleyellow.gif,"[102, 34, 170, 204, 68, 136]",2.0,go,204,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3207.20026302,,,,,,,,,,,,,3213.222332,,,,,,,,,,,,,,,,,,,,,,,,,u,1.63515996933,2.63392615318,squarecyan.gif,"[245, 294, 98, 196, 147, 49]",1.0,stop,196,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3213.22358513,,,,,,,,,,,,,3219.22944522,,,,,,,,,,,,,,,,,,,,,,,,,i,1.81898903847,2.81954193115,diamondgreen.gif,"[196, 147, 245, 49, 98, 294]",4.0,stop,98,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3219.23048401,,,,,,,,,,,,,3225.23602819,,,,,,,,,,,,,,,,,,,,,,,,,r,1.76902079582,2.76849603653,invertedtrianglemagenta.gif,"[324, 54, 270, 108, 216, 162]",4.0,go,324,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3225.23708415,,,,,,,,,,,,,3231.25910902,,,,,,,,,,,,,,,,,,,,,,,,,o,2.60340499878,3.60168886185,hexagonwhite.gif,"[270, 108, 216, 324, 54, 162]",1.0,go,162,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3231.26018405,,,,,,,,,,,,,3237.26624608,,,,,,,,,,,,,,,,,,,,,,,,,r,2.20271396637,3.20356488228,hexagonwhite.gif,"[98, 294, 49, 196, 147, 245]",1.0,go,98,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3249.832412,,,,,,,,,,,,,3255.85360718,,,,,,,,,,,,,,,,,,,,,,,,,i,1.65180301666,2.64999890327,crossorange.gif,"[270, 216, 324, 108, 162, 54]",2.0,stop,162,9,10.5578968525,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3255.85499001,,,,,,,,,,,,,3261.86043715,,,,,,,,,,,,,,,,,,,,,,,,,y,2.03568196297,3.03696298599,lineblue.gif,"[245, 196, 98, 294, 147, 49]",0.5,stop,98,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3261.86161208,,,,,,,,,,,,,3267.86707711,,,,,,,,,,,,,,,,,,,,,,,,,o,1.63573598862,2.63675785065,squarecyan.gif,"[196, 98, 245, 147, 294, 49]",1.0,stop,49,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3267.86809921,,,,,,,,,,,,,3273.87392521,,,,,,,,,,,,,,,,,,,,,,,,,r,1.86908698082,2.87019586563,squarecyan.gif,"[68, 136, 170, 204, 34, 102]",1.0,stop,68,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3273.87497115,,,,,,,,,,,,,3279.88078403,,,,,,,,,,,,,,,,,,,,,,,,,i,2.46962594986,3.47037410736,hexagonwhite.gif,"[294, 98, 49, 147, 196, 245]",1.0,go,196,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3279.88180017,,,,,,,,,,,,,3285.8872242,,,,,,,,,,,,,,,,,,,,,,,,,y,2.26936388016,3.26915216446,diamondgreen.gif,"[102, 170, 136, 34, 204, 68]",4.0,stop,136,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3285.88824511,,,,,,,,,,,,,3291.89366317,,,,,,,,,,,,,,,,,,,,,,,,,i,1.48512291908,2.48647403717,hexagonwhite.gif,"[39, 234, 195, 78, 156, 117]",1.0,go,156,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3291.89494109,,,,,,,,,,,,,3297.91718507,,,,,,,,,,,,,,,,,,,,,,,,,i,1.6856470108,2.68383407593,circleyellow.gif,"[54, 216, 162, 270, 108, 324]",2.0,go,108,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3297.91821408,,,,,,,,,,,,,3303.9239881,,,,,,,,,,,,,,,,,,,,,,,,,o,1.95245909691,2.95366811752,hexagonwhite.gif,"[34, 136, 102, 170, 204, 68]",1.0,go,68,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3303.92503119,,,,,,,,,,,,,3309.930619,,,,,,,,,,,,,,,,,,,,,,,,,r,4.42137217522,5.40657520294,hexagonwhite.gif,"[156, 78, 117, 234, 195, 39]",1.0,go,156,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3309.93169212,,,,,,,,,,,,,3315.93737221,,,,,,,,,,,,,,,,,,,,,,,,,t,1.25193095207,2.25328302383,circleyellow.gif,"[264, 176, 44, 88, 132, 220]",2.0,go,176,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3315.93860102,,,,,,,,,,,,,3321.94425607,,,,,,,,,,,,,,,,,,,,,,,,,y,1.4013800621,2.40248703957,circleyellow.gif,"[196, 98, 147, 245, 49, 294]",2.0,go,147,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3321.94530916,,,,,,,,,,,,,3327.95097208,,,,,,,,,,,,,,,,,,,,,,,,,i,2.31953597069,3.3203060627,invertedtrianglemagenta.gif,"[294, 147, 98, 245, 196, 49]",4.0,go,196,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3327.95201421,,,,,,,,,,,,,3333.95713401,,,,,,,,,,,,,,,,,,,,,,,,,u,1.50196003914,2.50274586678,lineblue.gif,"[156, 234, 39, 78, 195, 117]",0.5,stop,78,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3333.95829821,,,,,,,,,,,,,3339.98080516,,,,,,,,,,,,,,,,,,,,,,,,,t,1.30114603043,2.28402304649,diamondgreen.gif,"[216, 270, 324, 54, 162, 108]",4.0,stop,270,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3339.98189616,,,,,,,,,,,,,3345.98757005,,,,,,,,,,,,,,,,,,,,,,,,,r,2.1691839695,3.16912889481,invertedtrianglemagenta.gif,"[216, 324, 54, 270, 162, 108]",4.0,go,216,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3345.98860312,,,,,,,,,,,,,3352.01120114,,,,,,,,,,,,,,,,,,,,,,,,,r,1.75229787827,2.74936914444,squarecyan.gif,"[54, 216, 270, 108, 324, 162]",1.0,stop,54,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3352.01224923,,,,,,,,,,,,,3358.01782513,,,,,,,,,,,,,,,,,,,,,,,,,i,1.5689561367,2.56975507736,trianglegray.gif,"[156, 195, 234, 117, 39, 78]",0.5,go,39,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3358.01884604,,,,,,,,,,,,,3364.02449012,,,,,,,,,,,,,,,,,,,,,,,,,y,1.9188477993,2.92003488541,squarecyan.gif,"[102, 170, 68, 136, 204, 34]",1.0,stop,68,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3364.02554202,,,,,,,,,,,,,3370.03111005,,,,,,,,,,,,,,,,,,,,,,,,,o,2.75335693359,3.75397205353,invertedtrianglemagenta.gif,"[49, 98, 294, 147, 196, 245]",4.0,go,245,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3408.55917406,,,,,,,,,,,,,3414.56434608,,,,,,,,,,,,,,,,,,,,,,,,,i,1.46846485138,2.46921491623,hexagonwhite.gif,"[176, 220, 88, 132, 44, 264]",1.0,go,44,9,36.509868145,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
